0.621,0.975,5.2,9 PER
0.771,-0.065,5.2,
1.151,-0.065,5.2,XI ERI
1.510,-0.564,5.2,MY COL
1.531,-0.909,5.2,
1.832,-1.185,5.2,
1.851,-0.990,5.2,
2.023,-0.714,5.2,
2.058,-0.243,5.2,9 PUP
2.085,-0.795,5.2,
2.093,-1.057,5.2,
2.206,-0.903,5.2,
2.544,1.261,5.2,27 UMA
2.992,-1.117,5.2,
3.052,-1.141,5.2,
3.380,-0.998,5.2,MY2 CRU
3.948,-1.118,5.2,ET CIR
4.040,0.269,5.2,TA1 SER
4.052,0.032,5.2,10 SER
4.077,-0.160,5.2,
4.942,-0.909,5.2,KA TEL
5.134,0.780,5.2,
5.145,0.094,5.2,SI AQL
5.317,0.611,5.2,35 CYG
5.479,0.239,5.2,17 DEL
5.686,1.262,5.2,
0.092,0.663,5.2,RH AND
0.094,-0.506,5.2,JO SCL
0.449,1.233,5.2,42 CAS
0.720,0.217,5.2,38 ARI
1.360,0.280,5.2,
1.482,0.452,5.2,125 TAU
1.843,0.423,5.2,OM GEM
2.036,0.655,5.2,
2.049,-0.301,5.2,6 PUP
2.351,-0.824,5.2,
2.808,0.806,5.2,
2.955,0.035,5.2,75 LEO
3.124,-0.299,5.2,ET CRT
3.176,-1.315,5.2,
3.248,0.456,5.2,13 COM
4.719,0.377,5.2,95 HER
5.074,0.458,5.2,3 VUL
5.298,0.501,5.2,21 VUL
5.526,-0.564,5.2,
5.582,1.132,5.2,6 CEP
5.679,-0.245,5.2,42 CAP
6.228,-0.877,5.2,SI PHE
6.245,-0.330,5.2,108 AQR
0.133,-0.415,5.2,
0.219,-0.186,5.2,PH2 CET
0.630,0.873,5.2,64 AND
1.120,0.936,5.2,
1.286,0.199,5.2,6 ORI
1.448,-1.332,5.2,GA MEN
1.754,-0.160,5.2,
1.938,0.710,5.2,66 AUR
2.269,-0.926,5.2,
3.438,-0.187,5.2,49 VIR
4.131,1.093,5.2,
5.236,0.647,5.2,25 CYG
5.928,1.110,5.2,30 CEP
1.342,-1.107,5.2,
2.559,0.997,5.2,
4.148,0.264,5.2,
0.154,-0.063,5.2,13 CET
0.622,-0.416,5.2,KA FOR
1.076,0.482,5.2,41 TAU
1.549,1.045,5.2,31 CAM
1.636,0.334,5.2,71 ORI
1.690,0.005,5.2,
1.740,0.696,5.2,PS3 AUR
1.765,-0.542,5.2,10 CMA
1.841,-0.100,5.2,
1.850,-0.739,5.2,
1.902,1.041,5.2,18 LYN
2.188,-0.637,5.2,
2.270,-0.703,5.2,
2.265,-1.228,5.2,TH VOL
2.344,0.267,5.2,OK1 CNC
2.354,0.566,5.2,SI3 CNC
3.037,1.210,5.2,2 DRA
3.908,-1.049,5.2,
3.956,-0.284,5.2,NY LIB
4.286,0.590,5.2,NY1 CRB
4.323,-1.076,5.2,
4.529,-0.424,5.2,OK OPH
4.920,-0.100,5.2,
5.373,1.308,5.2,73 DRA
5.911,-0.361,5.2,YP AQR
6.120,-0.262,5.2,97 AQR
0.296,-0.724,5.2,YP PHE
0.701,-0.952,5.2,ZE HOR
1.589,-0.117,5.2,
1.688,1.020,5.2,5 LYN
1.756,0.308,5.2,26 GEM
2.136,-0.770,5.2,
2.312,-0.572,5.2,
2.747,-0.048,5.2,DE SEX
3.151,0.751,5.2,67 UMA
3.231,-0.388,5.2,ZE CRV
3.547,-0.177,5.2,76 VIR
3.870,-0.914,5.2,
4.831,0.003,5.2,59 SER
5.528,0.676,5.2,61 CYG
5.928,0.991,5.2,
0.221,-0.890,5.2,RH PHE
0.548,1.328,5.2,49 CAS
0.739,0.305,5.2,PI ARI
1.111,0.175,5.2,
1.566,0.010,5.2,60 ORI
1.676,-0.201,5.2,
1.699,-0.992,5.2,
1.779,0.852,5.2,PS6 AUR
1.954,0.374,5.2,63 GEM
2.337,0.487,5.2,RH2 CNC
2.991,-0.629,5.2,
3.062,-0.567,5.2,
3.341,0.134,5.2,32 VIR
3.447,0.306,5.2,AL COM
3.447,0.306,5.2,AL COM
3.473,-0.348,5.2,57 VIR
3.477,0.164,5.2,59 VIR
4.249,-0.207,5.2,CH SCO
4.414,-0.720,5.2,
4.961,0.574,5.2,
5.013,0.106,5.2,19 AQL
5.245,0.435,5.2,16 VUL
5.407,-0.261,5.2,TA CAP
6.158,0.685,5.2,14 AND
0.131,0.519,5.2,28 AND
0.354,0.502,5.2,91 PSC
0.533,0.048,5.2,AL PSC
0.780,-0.049,5.2,
0.893,1.127,5.2,
0.944,-0.305,5.2,20 ERI
1.078,0.506,5.2,PS TAU
1.211,-0.043,5.2,51 ERI
1.404,0.730,5.2,RH AUR
1.411,1.004,5.2,16 CAM
1.710,0.201,5.2,
2.040,-0.813,5.2,
2.137,-0.837,5.2,
2.277,-0.793,5.2,
2.364,-0.911,5.2,
2.613,-0.626,5.2,ET ANT
2.821,-1.122,5.2,
2.823,-0.991,5.2,
2.935,-1.120,5.2,
3.752,-1.069,5.2,
4.146,0.038,5.2,OM SER
4.310,-0.133,5.2,
4.564,-0.884,5.2,KA ARA
4.603,1.080,5.2,26 DRA
4.970,0.238,5.2,11 AQL
5.007,0.567,5.2,17 LYR
5.494,0.075,5.2,EP EQU
0.195,-0.384,5.2,
0.322,0.132,5.2,ZE PSC
0.447,0.354,5.2,107 PSC
0.865,-1.091,5.2,ZE2 RET
0.993,-0.417,5.2,TA7 ERI
1.143,-1.106,5.2,ET RET
1.712,-0.658,5.2,
2.092,-0.686,5.2,
2.390,0.186,5.2,KA CNC
2.429,-0.111,5.2,23 HYA
2.695,-0.141,5.2,EP SEX
2.818,0.536,5.2,42 LMI
2.851,-0.351,5.2,
3.384,1.142,5.2,8 DRA
3.718,1.212,5.2,
3.874,-0.455,5.2,56 HYA
4.055,-0.816,5.2,
4.092,0.704,5.2,PH BOO
4.113,-0.653,5.2,
4.397,0.092,5.2,45 HER
4.726,-0.143,5.2,TA OPH
4.921,-0.705,5.2,MY CRA
4.929,-0.355,5.2,29 SGR
5.310,0.705,5.2,
5.566,-0.360,5.2,PH CAP
5.626,0.812,5.2,71 CYG
5.681,-0.406,5.2,41 CAP
5.811,0.992,5.2,
6.037,1.173,5.2,
6.214,-0.319,5.2,106 AQR
0.051,-0.613,5.2,TH SCL
0.053,-0.313,5.2,
0.446,-0.564,5.2,PI SCL
0.661,0.040,5.2,
0.980,-0.020,5.2,24 ERI
1.412,-0.243,5.2,8 LEP
1.775,0.761,5.2,PS5 AUR
1.914,-0.684,5.2,
1.955,0.121,5.2,ET CMI
1.973,0.033,5.2,DE1 CMI
1.979,0.276,5.2,68 GEM
2.419,-0.754,5.2,
2.524,0.702,5.2,42 LYN
2.833,0.184,5.2,53 LEO
2.847,-0.999,5.2,
3.037,-0.832,5.2,
3.428,0.625,5.2,14 CVN
3.453,-0.757,5.2,
3.520,-0.222,5.2,68 VIR
3.631,-0.922,5.2,
3.701,0.863,5.2,13 BOO
3.954,0.952,5.2,
4.284,1.206,5.2,
4.322,0.357,5.2,
4.427,-0.107,5.2,23 OPH
4.458,0.586,5.2,59 HER
4.552,-0.828,5.2,JO ARA
4.617,-0.951,5.2,PI ARA
4.818,-0.770,5.2,
4.812,0.311,5.2,
4.930,0.568,5.2,NY2 LYR
5.355,-0.318,5.2,PI CAP
5.941,0.702,5.2,12 LAC
0.522,1.128,5.3,
0.738,-1.096,5.3,NY HOR
0.804,-0.133,5.3,RH3 ERI
1.005,0.446,5.3,
1.137,0.263,5.3,58 TAU
1.196,-0.157,5.3,
1.465,-0.085,5.3,45 ORI
1.777,-0.662,5.3,
2.248,-1.016,5.3,
2.435,-0.891,5.3,
2.610,0.217,5.3,NY LEO
2.754,1.441,5.3,
3.058,0.373,5.3,92 LEO
3.145,-0.343,5.3,
3.990,0.509,5.3,CH BOO
4.086,0.175,5.3,16 SER
5.223,-1.028,5.3,
5.555,-0.688,5.3,
5.967,-0.342,5.3,68 AQR
0.393,0.820,5.3,49 AND
0.546,1.349,5.3,47 CAS
0.579,0.370,5.3,ET ARI
0.814,-0.106,5.3,
1.137,1.137,5.3,
1.241,-1.043,5.3,KA DOR
1.518,0.113,5.3,52 ORI
1.657,-0.137,5.3,7 MON
1.701,-0.877,5.3,
1.724,0.489,5.3,49 AUR
1.736,-0.564,5.3,
1.796,0.380,5.3,36 GEM
2.025,0.880,5.3,
2.260,-0.458,5.3,ET PYX
2.425,0.990,5.3,17 UMA
2.419,-0.970,5.3,
2.599,0.870,5.3,31 UMA
3.085,0.971,5.3,
3.700,0.765,5.3,
4.278,-1.373,5.3,DE2 APS
4.311,-1.118,5.3,JO TRA
4.708,-0.528,5.3,
4.796,0.427,5.3,105 HER
4.912,1.293,5.3,
4.973,0.458,5.3,
5.160,0.206,5.3,CH AQL
5.242,1.131,5.3,64 DRA
5.781,1.096,5.3,20 CEP
5.817,1.503,5.3,
0.044,-1.435,5.3,GA3 OCT
0.430,1.275,5.3,40 CAS
0.580,-0.536,5.3,MY FOR
0.593,0.582,5.3,7 TRI
0.619,0.007,5.3,69 CET
0.662,-1.381,5.3,MY HYI
0.789,0.914,5.3,
0.878,0.369,5.3,TA1 ARI
1.032,0.885,5.3,43 PER
1.054,-0.027,5.3,35 ERI
1.158,0.387,5.3,KA2 TAU
1.161,0.549,5.3,
1.915,-0.464,5.3,
2.204,-0.420,5.3,
2.656,-1.149,5.3,
2.676,-0.894,5.3,
3.356,1.456,5.3,
4.951,-1.529,5.3,CH OCT
4.723,0.364,5.3,96 HER
4.861,-0.576,5.3,
5.006,0.630,5.3,JO LYR
5.052,0.202,5.3,OM1 AQL
5.220,0.199,5.3,PH AQL
5.321,-0.334,5.3,SI CAP
5.566,-0.265,5.3,29 CAP
6.207,-0.270,5.3,
0.308,1.200,5.3,31 CAS
0.646,0.518,5.3,12 TRI
0.887,0.859,5.3,
1.106,0.135,5.3,46 TAU
1.234,0.757,5.3,59 PER
1.343,0.356,5.3,106 TAU
1.493,-0.605,5.3,
1.517,0.243,5.3,133 TAU
1.548,-0.919,5.3,
1.730,0.671,5.3,
1.775,-0.252,5.3,11 CMA
2.087,0.039,5.3,14 CMI
2.191,-1.281,5.3,ET VOL
2.301,-0.033,5.3,
2.432,-1.307,5.3,
2.744,-1.120,5.3,
3.079,-0.797,5.3,
3.228,0.855,5.3,3 CVN
3.268,0.452,5.3,17 COM
3.730,0.176,5.3,15 BOO
4.355,0.978,5.3,
4.464,-0.929,5.3,EP2 ARA
4.518,-0.464,5.3,36 OPH
4.568,-0.800,5.3,
5.638,-0.719,5.3,XI GRU
5.720,-1.444,5.3,LA OCT
5.699,0.401,5.3,12 PEG
5.717,0.302,5.3,13 PEG
5.777,1.102,5.3,18 CEP
5.867,-1.261,5.3,NY IND
6.222,-0.326,5.3,107 AQR
0.685,0.598,5.3,
0.608,0.827,5.3,62 AND
0.693,0.383,5.3,NY ARI
0.701,0.472,5.3,33 ARI
1.396,-0.215,5.3,NY LEP
1.638,0.282,5.3,72 ORI
1.814,-0.400,5.3,
1.942,0.204,5.3,1 CMI
2.034,0.188,5.3,11 CMI
2.128,0.377,5.3,MY2 CNC
2.996,-1.067,5.3,
3.065,1.165,5.3,3 DRA
3.119,-0.449,5.3,
3.902,-0.430,5.3,12 LIB
5.235,-0.606,5.3,TH2 SGR
5.511,-0.674,5.3,ZE MIC
5.682,0.099,5.3,7 PEG
5.780,-0.016,5.3,32 AQR
6.192,0.881,5.3,18 AND
6.251,0.191,5.3,82 PEG
0.244,-0.197,5.3,PH3 CET
0.461,-0.437,5.3,EP SCL
0.583,0.891,5.3,
0.687,-0.917,5.3,ET HOR
0.927,0.804,5.3,36 PER
1.210,0.017,5.3,
1.234,-0.881,5.3,LA PIC
1.321,-1.245,5.3,BE MEN
1.474,-0.501,5.3,NY2 COL
1.512,-0.813,5.3,
1.604,-0.335,5.3,19 LEP
1.886,-0.707,5.3,
2.025,0.450,5.3,76 GEM
2.113,-0.570,5.3,
2.310,-0.060,5.3,14 HYA
2.662,-0.224,5.3,
3.007,0.687,5.3,57 UMA
3.203,-0.798,5.3,
3.329,-1.101,5.3,
3.513,-1.125,5.3,
3.880,-0.247,5.3,MY LIB
4.583,-0.019,5.3,
5.244,-1.168,5.3,MY2 PAV
5.337,0.093,5.3,
5.490,0.390,5.3,33 VUL
5.617,0.648,5.3,70 CYG
5.615,0.852,5.3,
6.199,-0.560,5.3,MY SCL
0.797,-0.134,5.3,RH2 ERI
1.627,1.147,5.3,36 CAM
1.771,-0.258,5.3,
2.150,1.195,5.3,
2.416,0.754,5.3,36 LYN
2.534,-1.012,5.3,
2.583,0.426,5.3,22 LEO
2.949,0.232,5.3,73 LEO
3.089,0.144,5.3,4 VIR
3.245,-0.618,5.3,
3.386,-0.992,5.3,
3.403,1.162,5.3,9 DRA
3.773,-0.433,5.3,
3.908,-0.591,5.3,
4.420,0.553,5.3,53 HER
5.285,-0.630,5.3,
5.309,0.431,5.3,24 VUL
5.822,-0.368,5.3,41 AQR
5.868,-1.009,5.3,
6.117,0.555,5.3,64 PEG
6.167,0.393,5.3,71 PEG
0.179,0.689,5.3,32 AND
0.758,0.669,5.3,20 PER
1.064,0.095,5.3,40 TAU
1.280,0.044,5.3,5 ORI
1.286,0.136,5.3,
1.640,0.219,5.3,73 ORI
1.802,1.038,5.3,14 LYN
1.940,-0.283,5.3,
1.986,0.540,5.3,
2.047,-0.435,5.3,
2.221,-0.837,5.3,
2.237,0.357,5.3,ET CNC
2.329,-0.829,5.3,
2.430,-0.688,5.3,
2.720,-0.663,5.3,
3.059,0.597,5.3,61 UMA
3.465,-0.348,5.3,55 VIR
3.479,0.239,5.3,
3.993,0.086,5.3,3 SER
4.109,0.224,5.3,CH SER
4.287,-0.865,5.3,
4.327,-0.730,5.3,
4.505,0.185,5.3,37 OPH
4.518,-0.464,5.3,36 OPH
4.787,-0.978,5.3,
5.017,-1.194,5.3,
5.200,-0.696,5.3,
5.226,0.293,5.3,11 SGE
5.815,0.604,5.3,
6.055,0.810,5.3,4 AND
0.287,0.375,5.3,PS1 PSC
0.462,-0.100,5.3,
1.131,-0.773,5.3,
1.257,0.991,5.3,4 CAM
1.343,0.148,5.3,14 ORI
1.393,0.045,5.3,21 ORI
1.455,-0.020,5.3,
1.453,-1.121,5.3,
2.423,0.261,5.3,PI2 CNC
2.697,-0.506,5.3,
2.820,-1.126,5.3,
3.178,-0.850,5.3,
3.918,-1.338,5.3,
4.725,-0.424,5.3,7 SGR
4.812,-0.640,5.3,
4.848,-0.576,5.3,
5.030,-0.139,5.3,20 AQL
5.623,-1.213,5.3,
5.833,-0.224,5.3,42 AQR
6.203,-0.315,5.3,103 AQR
0.529,-0.524,5.3,PI FOR
0.632,-1.053,5.3,LA HOR
0.664,-0.018,5.3,75 CET
0.680,0.605,5.3,15 TRI
0.985,0.106,5.3,29 TAU
1.132,0.369,5.3,53 TAU
1.222,0.933,5.3,2 CAM
1.452,-0.028,5.3,
1.533,-0.131,5.3,55 ORI
1.639,1.047,5.3,40 CAM
1.775,0.998,5.3,13 LYN
1.895,0.054,5.3,
1.941,-0.555,5.3,
2.075,0.347,5.3,85 GEM
2.081,-0.759,5.3,
2.232,0.316,5.3,TH CNC
2.315,-1.166,5.3,
2.497,-0.709,5.3,
2.547,0.245,5.3,PS LEO
2.689,0.512,5.3,23 LMI
3.162,-1.193,5.3,
3.272,1.019,5.3,74 UMA
4.019,0.012,5.3,6 SER
4.318,-0.807,5.3,
4.430,0.322,5.3,54 HER
4.553,-0.491,5.3,43 OPH
4.915,1.317,5.3,50 DRA
5.126,0.740,5.3,
5.184,-0.984,5.3,NY TEL
5.470,-0.695,5.3,
5.812,1.060,5.3,
5.979,-1.398,5.3,XI OCT
0.174,0.374,5.4,55 PSC
0.274,-0.810,5.4,
1.065,0.049,5.4,
1.459,0.066,5.4,38 ORI
1.600,0.672,5.4,40 AUR
1.614,1.029,5.4,37 CAM
1.666,0.933,5.4,45 AUR
1.653,-0.164,5.4,
1.900,-0.536,5.4,
1.963,0.867,5.4,22 LYN
2.145,-0.136,5.4,
2.462,-1.410,5.4,JO CHA
2.622,0.557,5.4,20 LMI
2.935,-0.857,5.4,
3.048,0.142,5.4,OM VIR
3.591,0.062,5.4,84 VIR
3.863,-1.097,5.4,
4.860,0.914,5.4,
4.958,-0.745,5.4,
5.219,0.290,5.4,10 SGE
5.264,0.628,5.4,27 CYG
0.090,0.143,5.4,41 PSC
0.294,-1.078,5.4,JO TUC
1.030,0.836,5.4,
1.088,-0.286,5.4,
1.146,0.447,5.4,CH TAU
1.248,0.204,5.4,
2.031,-0.596,5.4,
2.181,-1.248,5.4,KA1 VOL
2.273,0.800,5.4,34 LYN
2.494,0.613,5.4,8 LMI
3.141,0.064,5.4,7 VIR
3.504,-0.310,5.4,63 VIR
3.798,-0.864,5.4,
4.022,0.575,5.4,50 BOO
4.035,-0.693,5.4,YP LUP
4.175,-0.593,5.4,XI1 LUP
4.165,0.753,5.4,2 HER
4.232,-0.061,5.4,
4.610,0.848,5.4,82 HER
4.885,-0.754,5.4,
4.915,-0.391,5.4,28 SGR
4.906,0.691,5.4,EP2 LYR
5.236,0.306,5.4,13 SGE
5.503,0.806,5.4,60 CYG
5.803,-0.594,5.4,
5.839,-0.936,5.4,
5.848,-0.137,5.4,RH AQR
5.849,0.101,5.4,30 PEG
6.042,-0.942,5.4,KA GRU
0.142,0.354,5.4,52 PSC
0.203,0.270,5.4,57 PSC
0.376,0.335,5.4,RH PSC
0.866,-0.016,5.4,95 CET
1.059,-0.005,5.4,
1.133,0.380,5.4,56 TAU
1.137,-0.360,5.4,
1.308,-0.179,5.4,63 ERI
1.321,-0.858,5.4,ET1 PIC
1.464,0.420,5.4,121 TAU
1.600,-0.073,5.4,
1.682,-1.216,5.4,PI2 DOR
1.935,-0.486,5.4,
2.115,1.387,5.4,
2.126,-0.359,5.4,
2.477,-0.106,5.4,
2.772,-0.690,5.4,
2.804,-1.034,5.4,
3.224,1.312,5.4,
3.587,-1.026,5.4,
3.911,-0.922,5.4,
4.097,-0.337,5.4,41 LIB
4.224,-0.459,5.4,
4.539,0.446,5.4,
4.779,-0.362,5.4,15 SGR
4.960,-0.652,5.4,
4.967,0.303,5.4,
4.975,0.882,5.4,
4.996,0.932,5.4,51 DRA
5.126,0.514,5.4,9 CYG
5.384,0.227,5.4,ET DEL
0.185,-1.143,5.4,RH TUC
0.221,1.121,5.4,
0.741,-0.488,5.4,GA2 FOR
1.142,1.060,5.4,
1.218,0.137,5.4,
1.645,0.174,5.4,75 ORI
1.784,-0.264,5.4,
1.862,-0.197,5.4,
1.923,-0.909,5.4,
1.935,-0.562,5.4,
2.331,0.534,5.4,57 CNC
2.432,-1.199,5.4,
2.985,0.025,5.4,79 LEO
3.026,-0.708,5.4,
3.241,-1.007,5.4,
3.781,0.336,5.4,22 BOO
3.835,0.775,5.4,33 BOO
4.162,-0.428,5.4,
4.287,0.588,5.4,NY2 CRB
4.313,0.012,5.4,
4.486,0.627,5.4,
4.515,0.251,5.4,AL2 HER
4.541,0.567,5.4,72 HER
4.796,0.127,5.4,
4.800,-0.276,5.4,
4.842,-0.035,5.4,60 SER
4.871,0.159,5.4,
5.196,-0.188,5.4,51 AQL
5.260,1.082,5.4,66 DRA
5.420,0.879,5.4,51 CYG
5.443,1.406,5.4,
6.065,0.171,5.4,58 PEG
1.553,0.352,5.4,
0.108,1.079,5.4,12 CAS
0.445,0.615,5.4,
0.494,0.711,5.4,55 AND
1.181,0.240,5.4,83 TAU
1.208,-1.083,5.4,
1.241,0.195,5.4,
1.478,0.532,5.4,26 AUR
1.697,-0.123,5.4,BE MON
1.775,-0.895,5.4,
1.795,-1.239,5.4,JO VOL
3.528,1.046,5.4,
4.128,-0.031,5.4,25 SER
4.264,1.043,5.4,
4.294,-0.684,5.4,
5.046,-0.794,5.4,
5.146,0.747,5.4,14 CYG
5.808,0.887,5.4,
6.059,0.037,5.4,5 PSC
6.187,0.321,5.4,75 PEG
0.050,-0.485,5.4,KA2 SCL
0.208,1.306,5.4,23 CAS
0.334,-0.044,5.4,39 CET
0.523,-0.363,5.4,57 CET
0.709,-0.887,5.4,JO HOR
1.094,0.462,5.4,44 TAU
1.392,0.589,5.4,
2.095,1.290,5.4,
2.338,0.203,5.4,60 CNC
2.481,0.796,5.4,
2.480,0.158,5.4,OM LEO
2.512,0.625,5.4,11 LMI
2.691,0.240,5.4,37 LEO
3.086,-1.007,5.4,
3.749,0.227,5.4,18 BOO
3.828,-0.805,5.4,
4.119,-0.274,5.4,ET LIB
4.193,0.581,5.4,RH CRB
4.428,0.366,5.4,
4.547,-1.224,5.4,JO APS
4.809,0.406,5.4,
5.190,-1.265,5.4,
5.451,-1.200,5.4,SI PAV
5.603,-0.364,5.4,33 CAP
5.619,0.482,5.4,35 VUL
0.041,-0.488,5.4,KA1 SCL
0.198,0.964,5.4,
0.252,0.506,5.4,68 PSC
0.369,-0.724,5.4,
0.419,-0.269,5.4,50 CET
0.620,-0.015,5.4,70 CET
0.997,-0.657,5.4,
1.441,1.101,5.4,17 CAM
1.428,0.313,5.4,115 TAU
1.718,-0.632,5.4,
1.971,0.298,5.4,
2.013,-0.673,5.4,
2.232,-0.342,5.4,
2.342,-1.495,5.4,ZE OCT
2.822,-0.302,5.4,
2.940,-0.001,5.4,69 LEO
3.288,0.580,5.4,
3.790,-0.120,5.4,106 VIR
4.162,-0.418,5.4,
4.296,-0.656,5.4,
4.872,0.584,5.4,
4.987,-0.065,5.4,14 AQL
4.996,-0.070,5.4,15 AQL
5.196,-1.033,5.4,
5.556,-0.482,5.4,
5.763,-0.497,5.4,ET PSA
5.982,-0.683,5.4,
0.124,-0.697,5.4,
0.171,0.861,5.4,
0.275,-0.084,5.4,25 CET
0.538,0.002,5.4,60 CET
0.716,0.773,5.4,14 PER
1.165,1.411,5.4,
1.363,1.291,5.4,
1.350,0.172,5.4,16 ORI
1.437,0.439,5.4,118 TAU
1.710,-0.142,5.4,
1.933,-0.557,5.4,
1.960,-0.677,5.4,
2.064,-0.635,5.4,
2.391,0.518,5.4,TA CNC
2.901,-0.625,5.4,
3.349,1.166,5.4,7 DRA
3.610,-0.312,5.4,87 VIR
3.732,-0.318,5.4,
3.976,-0.966,5.4,
4.085,-0.775,5.4,
4.183,-0.433,5.4,
4.242,-0.149,5.4,16 SCO
4.909,-0.693,5.4,
5.052,0.402,5.4,2 VUL
5.085,-0.418,5.4,CH3 SGR
5.401,0.199,5.4,JO DEL
5.576,-0.314,5.4,30 CAP
5.822,-0.485,5.4,LA PSA
5.977,0.976,5.4,
6.009,0.850,5.4,
6.019,0.017,5.4,2 PSC
6.044,-0.134,5.4,83 AQR
6.234,1.086,5.4,6 CAS
1.000,1.237,5.4,
1.092,-0.121,5.4,37 ERI
1.274,1.108,5.4,
1.766,0.506,5.4,28 GEM
1.869,0.278,5.4,45 GEM
2.148,0.308,5.4,ZE1 CNC
2.918,-0.490,5.4,
3.044,-0.833,5.4,
3.134,-0.983,5.4,
3.265,-0.681,5.4,
3.940,-0.570,5.4,
4.096,-0.914,5.4,
4.165,0.354,5.4,
4.216,1.184,5.4,
4.262,-0.939,5.4,
4.576,0.006,5.4,
4.775,-0.379,5.4,14 SGR
4.952,0.726,5.4,
5.373,0.859,5.4,OM2 CYG
5.619,1.166,5.4,7 CEP
6.106,0.849,5.4,11 AND
0.240,-1.213,5.5,LA2 TUC
0.774,-0.416,5.5,4 ERI
0.874,1.357,5.5,
0.996,0.409,5.5,
1.131,0.874,5.5,
1.112,-1.085,5.5,
1.219,-0.251,5.5,
1.393,-0.883,5.5,ZE PIC
1.483,-0.569,5.5,
1.773,1.389,5.5,
1.808,-0.020,5.5,
1.818,-1.386,5.5,TH MEN
1.882,-0.005,5.5,21 MON
1.932,0.965,5.5,19 LYN
1.924,-0.251,5.5,
2.071,0.830,5.5,26 LYN
2.343,0.574,5.5,SI2 CNC
2.368,0.427,5.5,NY CNC
2.487,-0.899,5.5,
2.519,-0.937,5.5,
2.558,-1.340,5.5,NY CHA
2.781,-1.025,5.5,
2.852,-0.037,5.5,
3.306,-0.474,5.5,
3.611,-0.878,5.5,
4.046,-0.642,5.5,
4.170,0.662,5.5,LA CRB
4.273,-0.745,5.5,LA NOR
4.425,-0.730,5.5,
4.872,0.116,5.5,
5.224,0.705,5.5,
5.469,0.789,5.5,
5.663,0.337,5.5,5 PEG
0.230,-0.419,5.5,
0.620,-0.188,5.5,
0.981,0.424,5.5,16 TAU
1.064,0.143,5.5,
1.178,1.455,5.5,
1.222,0.213,5.5,93 TAU
1.445,0.057,5.5,33 ORI
1.450,0.298,5.5,
1.441,-0.822,5.5,
1.822,-0.430,5.5,
1.878,-0.480,5.5,
1.903,-0.272,5.5,
2.297,-0.801,5.5,
2.398,-0.153,5.5,20 HYA
2.758,0.247,5.5,46 LEO
3.190,-0.412,5.5,3 CRV
3.277,0.429,5.5,21 COM
3.312,0.368,5.5,26 COM
3.381,-1.486,5.5,JO OCT
3.576,0.924,5.5,82 UMA
3.694,-0.163,5.5,95 VIR
3.890,1.035,5.5,
3.913,-0.199,5.5,XI2 LIB
4.009,-1.056,5.5,
4.042,0.599,5.5,
4.692,0.455,5.5,89 HER
4.782,-0.772,5.5,
4.830,-0.840,5.5,
5.139,-0.081,5.5,42 AQL
5.359,1.421,5.5,75 DRA
5.744,-0.650,5.5,
5.806,-0.202,5.5,38 AQR
5.878,1.137,5.5,26 CEP
0.240,0.412,5.5,36 AND
0.632,0.185,5.5,XI ARI
0.745,-0.623,5.5,ET3 FOR
0.785,0.824,5.5,
0.863,0.768,5.5,30 PER
0.926,0.838,5.5,
1.066,0.421,5.5,36 TAU
1.288,-1.308,5.5,ET MEN
1.509,0.870,5.5,OK AUR
1.528,-1.385,5.5,KA MEN
1.599,-0.403,5.5,
1.891,0.898,5.5,
2.207,-0.736,5.5,
2.245,1.137,5.5,2 UMA
2.257,-1.097,5.5,
2.275,-1.378,5.5,ET CHA
2.429,-0.153,5.5,24 HYA
2.451,0.990,5.5,
2.474,-1.250,5.5,
2.494,-1.276,5.5,
2.815,-1.404,5.5,DE1 CHA
2.881,0.795,5.5,
3.383,-0.749,5.5,
4.190,-0.289,5.5,49 LIB
4.347,-0.748,5.5,
4.554,0.648,5.5,RH HER
4.698,-0.071,5.5,
4.770,-0.721,5.5,
4.815,-1.310,5.5,PH OCT
5.536,-1.553,5.5,SI OCT
5.138,-0.250,5.5,
5.294,-0.018,5.5,66 AQL
5.412,-0.583,5.5,
5.471,0.584,5.5,
5.885,-0.683,5.5,NY GRU
5.873,1.235,5.5,
0.163,0.618,5.5,
1.015,-0.094,5.5,30 ERI
1.181,0.274,5.5,81 TAU
1.298,0.299,5.5,
1.389,0.747,5.5,
1.452,-0.672,5.5,
2.042,-0.213,5.5,5 PUP
2.266,-0.933,5.5,
2.311,-0.704,5.5,
2.487,-0.464,5.5,
2.617,0.992,5.5,
2.821,0.248,5.5,52 LEO
3.021,1.066,5.5,
3.049,-0.230,5.5,JO CRT
3.180,-0.720,5.5,
3.270,0.421,5.5,18 COM
3.280,-1.037,5.5,
3.289,-0.165,5.5,21 VIR
3.334,-0.494,5.5,
3.493,-0.921,5.5,
3.676,-0.479,5.5,
3.886,0.651,5.5,
4.247,0.088,5.5,9 HER
4.236,1.324,5.5,19 UMI
4.393,-0.687,5.5,
4.438,-0.580,5.5,27 SCO
4.534,-0.814,5.5,
4.691,1.257,5.5,PS2 DRA
4.747,0.635,5.5,
4.856,0.533,5.5,
4.940,0.374,5.5,112 HER
4.977,0.971,5.5,49 DRA
5.491,0.189,5.5,18 DEL
5.890,0.077,5.5,37 PEG
0.463,-0.887,5.5,
0.748,0.263,5.5,SI ARI
0.812,1.386,5.5,
1.032,0.612,5.5,
